"tag","text"
"real","BREAKING NEWS: Germanwings flight GWI18G crashes in French Alps: http://t.co/v8yssTEbHR http://t.co/GA8ZdGUq30 "
"real","DEVELOPING: Flight log of GWI9525's Airbus A320 last recorded movements #Germanwings http://t.co/gkBze2MTkx "
"real","Location of #Germanwings plane crash. http://t.co/9a9ZLDN4o7 "
"real","What we do and do not know about Germanwings flight 4U9525 http://t.co/9oV6x1lrrf http://t.co/ZFaHUwPx4B "
"real","PHOTO: This 2014 file photo shows a Germanwings Airbus 320 parked at the airport in Duesseldorf, Germany: http://t.co/XeGdvCUcO9 "
"real","FOX NEWS ALERT: Germanwings Airbus A320 was 24 years old, traveling from Barcelona to Dusseldorf http://t.co/OvBETeYbMt "
"real","#4U9525: The age of the A320 (24 years) is not particularly unusual, though it is at the higher end of the curve. "
"real","Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/MOQyH9KUrL http://t.co/J084cUaebe (via @flightradar24) "
"real","#Germanwings Airbus A320 flight was travelling from Spain to Germany when it crashed. http://t.co/EDoH4hAD7w http://t.co/ODxFHTAWY9 "
"real","R.I.P. My sincere condolences to @germanwings colleagues and families. http://t.co/Ht8srgXkZ2 "
"real","Germanwings Airbus A320 crashes in French Alps - live updates http://t.co/ZCHyZHUQ6Y "
"real","Thoughts &amp; prayers with the loved ones of the passengers on-board @germanwings #4U9525 #AirbusA320 . Horrendous tragedy. "
"real","#A320 Germanwings plane crash: Majority of victims likely to be German says French President http://t.co/U4yg4ndyBo http://t.co/eHb2UetmxI "
"real","A320 search &amp; rescue teams are said to be heading to the crash site at Méolans-Revel in the French Alps#Germanwings http://t.co/gkBze2MTkx "
"real","DETAILS: #Germanwings Airbus #A320 crashes near small town of #Barcelonnette in Alpes-de-Haute-Provence #4U9525 http://t.co/zU6hn03xzU "
"real","This is what we know about the Germanwings Airbus A320 plane crash so far http://t.co/DsZnmtgLun http://t.co/0X1MgYByK8 "
"real","And I've just heard the news of the GermanWings plane crash😞thoughts go out to those involved😞 "
"real","It’s not just CNN. This France24 anchor is asking whether it’s normal that planes would fly over mountains. #4U9525 http://t.co/fR6EGJbfKQ "
"real","UPDATE CRASH This is what we know about the Germanwings #4U9525 Airbus A320 plane crash so far http://t.co/Ah5H6qxIRp "
"real","#BREAKING: Hollande expresses 'solidarity' with families of A320 airbus victims #Germanwings http://t.co/gkBze2MTkx http://t.co/1jNcOSTS1Q "
"real","Last position of the #GermanWings Airbus A320 passenger jet that crashed in the French Alps http://t.co/8UPMsinQkX http://t.co/K3etnEPmxk "
"real","Germanwings plane crashes in southern France http://t.co/Y4vqLg5RL8 "
"real","VIDEO - BREAKING NEWS - Germanwings plane crashes en route from Barcelona to Dusseldorf http://t.co/0LdGZfSU5w http://t.co/e7tB0eENhi "
"real","RT @flightradar24: Playback of flight #4U9525 with speed and altitude graph is available on http://t.co/ngHGFS1e0a http://t.co/9Wogkx8RgT "
"real","The point that @flightradar24 last tracked @germanwings #4U9525 at just over 2000 metres. https://t.co/2BlIrW3Saf http://t.co/zknvHXSXB7 "
"real","NEWS Germanwings flight crashes in south of France http://t.co/Iy99ucFqQ0 "
"real","My thoughts are with all the people on the missing Germanwings flight and their families! "
"real","At our last position report of 10,275ft we had the ground level at 3,300ft #4U9525 "
"real","Seeing painful speculation very early. Very little is known. Stay calm, care for victims, their families, and gather true info. #4U9525 "
"real","Germanwings crash: French Interior Minister Bernard Cazeneuve says debris from the plane has already been found http://t.co/hHgN2S6ouT "
"real","Just landed, Barcelona to Kaunas. Found out about the Germanwings airplane tragedy. Our thoughts are with the passengers and their families. "
"real","FOX NEWS ALERT: Search and rescue underway...teams headed to Germanwings plane crash site in French Alps http://t.co/kBkbqYUegs "
"real","Everything we know about the Germanwings plane crash in France http://t.co/o0ZSGb1lQq http://t.co/N4TTbxlOY4 "
"real","We are now tracking helicopters in the area where #4U9525 went down http://t.co/ylSF3zHgYa "
"real","Subscribe to our Twitter list for latest reports on #Germanwings' #Airbus crash http://t.co/tDzAfiZtne http://t.co/5A72oANlJL "
"real","PHOTO: The area where #4U9525 crashed: Prads-Haute-Bleone http://t.co/a3Lu8SD5tw - @L0gg0l "
"real","Lufthansa CEO Spohr: “If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors.” #4U9525 "
"real","#BREAKING: A helicopter has located the Airbus A320 crash scene - officials #germanwings #A320 http://t.co/JLDCz6AhFR "
"real","Airport operator Aena: Crashed #GermanWings jet took off from Barcelona airport at 0855 GMT http://t.co/8UPMsinQkX http://t.co/4IpoDSEy7U "
"real","#4U9525: #Hollande expresses his solidarity to families of #Germanwings crash victims http://t.co/XTMaa9mAV2 http://t.co/LwWifZXb5X "
"real","Malaysia and Indonesia have yet to recover from #MH370 #MH17 and #QZ8501. Our prayers for families of those aboard @germanwings #4U9525 "
"real","Debris from the Germanwings crash has already been found, says French interior minister http://t.co/q1I8tkghmf http://t.co/OzZRBMLDD8 "
"real","Deeply shocked to learn about crash of flight #4U9525 in France. Our thoughts and prayers are with the victims &amp; their families @EPPGroup "
"real","DETAILS: #4U9525 flight crash has been the first accident in history of #Germanwings. http://t.co/WKhAjiH6pQ #A320 "
"real","#Germanwings Airbus 320 was on its way from Barcelona to Dusseldorf. Disappeared off radar after 11am local time http://t.co/ZPzV2KfigR "
"real","I don't get it ... The #Germanwings flight descended 31.000 feet in 10 minutes and didn't change course at all, acc. to Flightradar data ... "
"real",".@Bulc_EU: Our thoughts are with the families of the passengers on board of #Germanwings #Airbus #A320 - http://t.co/DYmEa3Wc6p "
"real","This morning my thoughts and prayers are with all the people on board the #Germanwings flight and their families. "
"real","UPDATE: 240 firefighters, 210 policemen are on their way to the crash site http://t.co/WKhAjiH6pQ #Germanwings #4U9525 "
"real","Airplane crash Germanwings. http://t.co/wtW1f2Krsy "
"real","Germanwings crash: The accident happened in a zone that is particularly hard to access. http://t.co/on24GtCYyv "
"real","France's Interior Ministry says debris located at 2,000 meters altitude in French Alps. #Airbus #A320 #GermanWings "
"real","BREAKING: A Germanwings jet crashed in France as it traveled from Barcelona to Dusseldorf http://t.co/vqUUuspIFk http://t.co/mwguIFT1iu "
"real","French PM: France has been plunged into a deep sadness... compassion, solidarity with all victims' families #Germanwings "
"real","#AirbusCrash According to @flightradar24 this is the actual #Germanwings plane that has crashed. http://t.co/pkDHz6248P "
"real","France’s La chaine méteo weather site says weather “calm” in area of #4U9525 crash http://t.co/xZViemijJd http://t.co/BbvToAEEoD "
"real","Live updates: #Germanwings crash in Alps http://t.co/J37vkD8ANF #4U9525 #Germany http://t.co/F4mjj1lnsK "
"real","I have learned about the plane crash #4U9525 in France. Our thoughts are w/ families of passengers. EU services will assist in investigation "
"real","Last position data of flight #4U9525 directly from Flightradar24 database http://t.co/Cig7OGxQM8 "
"real","Our thoughts are with the families and friends of those aboard the Germanwings flight 9525 "
"real","Lufthansa: If our fears are confirmed, this is a dark day for Lufthansa. We hope to find survivors #Germanwings "
"real","Last known location of crashed Germanwings plane in French Alps: http://t.co/lU1gH1c8dX "
"real","Full csv file with positions and altitude of flight #4U9525 http://t.co/KQ2hmCTkEX http://t.co/VoJPHRYR29 "
"real","France's Interior Ministry says debris located in crash of Germanwings Flight #4U925 in South France - @AP http://t.co/by471NAzFg "
"real","Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in southern France: http://t.co/0CsH1Me9E8 #9News http://t.co/iGnR19xh4Q "
"real","French interior ministry: Debris from #GermanWings Airbus A320 #4U9525 at 2,000m altitude http://t.co/8UPMsinQkX http://t.co/MIu94nhNbr "
"real","nearly perfect loop around crash area by @Armee_de_lair EC-135. #germanwings @Missilito http://t.co/oedXpF89td "
"real","Latest on the #GermanWings crash from our correspondent @H_E_Samuel http://t.co/q1I8tkghmf http://t.co/jbplIKZ6EW "
"real","The twin-engine Airbus A320 is considered among the most reliable aircraft, http://t.co/9Fkd9fPd3e #germanwings http://t.co/R9ag4dGnID "
"real","Germanwings flight #4U9525 from Barcelona to Dusseldorf has crashed in French Alps.http://t.co/FHoX6q0GHtR.I.P. http://t.co/oUOhJrHxko "
"real","#BREAKING Lufthansa chief says 'don't know yet what happened' to crashed Germanwings flight "
"real","All my thoughts with passenger's and crew's families at this difficult moment #Germanwings "
"real","#Germanwings A320 debris spotted at 2,000m above sea level in Alps - police source http://t.co/zU6hn03xzU #4U9525 http://t.co/ymo5yF97PB "
"real","R.I.P to the passengers aboard the @germanwings flight over France today &amp; Love to their families &amp; friends "
"real","#Germanwings flight with at least 142 passengers and crew of six goes down in the Alps region. http://t.co/4SXbd0uiVA http://t.co/3t9Agmtciy "
"real","If our fears are confirmed, this is a dark day for Lufthansa, #Germanwings' parent company says after crash http://t.co/nIKx2M38Fm "
"real","#Lufthansa tweets on #Germanwings #4U9525 crash - LIVE UPDATES http://t.co/zU6hn03xzU http://t.co/k0jbLmv84k "
"real","I'm horrified at the anti-Catalan and anti-German tweets coming from Spanish trolls on Twitter. I will not RT them. #Shame #GermanWings "
"real","Sincere condolences to all the families and friends of those that perished in a terrible air catastrophe of flight #4U9525 "
"real","Debris of #4U9525 #A320 airbus located in French Alps crash at 2,000 meters altitude http://t.co/JLDCz6AhFR?? http://t.co/gvxG16a8Cm "
"real","French president Hollande does not expect survivors from #Germanwings plane crash http://t.co/0YLB5DTeso http://t.co/UK8LVyuBbN "
"real","Germanwings flight 4U9525 crashes in French Alps: a 'dark day' for Lufthansa if #4U9525 fears realised - live http://t.co/9la7dYRcUz "
"real","Watch our live and rolling coverage of #Germanwings plane crash in southern France: http://t.co/d0osIRFVQR http://t.co/e9n4uq3fDj "
"real","Debris from the #GermanWings plane that crashed in France is scattered over a remote area high up in the Alps http://t.co/K8eoAxT9ZD "
"real","LIVE A French Air Force EC-135 is flying over there area of crash #germanwings http://t.co/6z0zeNMoSN http://t.co/Ah5H6qxIRp "
"real","French PM says he fears those aboard the #Germanwings Airbus A320 jetliner may be dead. http://t.co/AJji9cN1w2https://t.co/8q1zCYZhN5 "
"real","“If our fears are confirmed, this is a dark day for Lufthansa,” says CEO of Germanwings' parent company after crash http://t.co/tJVCCJSY4G "
"real","Do follow us on @malaysiakini for the latest updates of the ill-fated #GermanWings http://t.co/9w8cZcIrwn http://t.co/NT2ugn0iEp "
"real","Praying for Germanwings A320 passengers &amp; their families &gt; http://t.co/Ug4ULnF6XL#germanwings #A320 "
"real","#Germanwings plane crash: what we know so far http://t.co/q1I8tkghmf http://t.co/Lywc9MHPgj "
"real","Yesterday #4U9525 took exactly the same route so yes it is a normal route! http://t.co/bjRgZomyAb "
"real","Crashed #GermanWings A320 Airbus is 24 years old, ID D-AIPX, first flight was in November 1990 http://t.co/8UPMsinQkX http://t.co/3ggahAQ3Pu "
"real","French officials say they have now spotted debris from #Germanwings flight, more than 6K feet high in the Alps. -- @NorahODonnell "
"real","Dreadful news about the Germanwings crash. Impossible to tell cause from FlightRadar info, so let's not speculate. Thoughts with families. "
"real","UPDATE Yesterday #4U9525 took exactly the same route /@planefinder http://t.co/wFg8KTSve2 http://t.co/UyLWPJArJ5 "
"real","Why do these catastrophes happen?Awful news about the #germanwings plane that has crashed. Thoughts are with those affected. Very sad indeed "
"real","FOX NEWS ALERT: @GregPalkot has the breaking details on #germanwings crashhttps://t.co/IzNWpMEfUt "
"real","It's a tragic day for France &amp; for Europe. I want to express solidarity with family &amp; friends of crew &amp; passengers of #4U9525 #Germanwings "
"real","French President François Hollande says he does not believe there will be any survivors of #germanwings crash http://t.co/ZBX37Z3Jbw "
"real","#GermanWings A320 Airbus 24 yrs old, first flight was in November 1990 http://t.co/zU6hn03xzU #4U9525 http://t.co/picb9shVF2 "
"real","Our thoughts are with the passengers and crew of flight 4U-9525, their families and friends. United by wings, @lufthansa @germanwings "
"real","What we know about the Germanwings crash so far http://t.co/G8jyRegGrc http://t.co/UMWNHdT8HH "
"real","This is the last radar contact with the #A320 #Germanwings plane http://t.co/ajdUDFMgAv http://t.co/YtVGPmKmFh "
"real","As you hear reports on the Germanwings crash, remember to be patient. The truth takes time. http://t.co/gbwzS3PIKG http://t.co/sSGhE6BLYc "
"real","For the LATEST UPDATE on the #germanwings plane that crashed in Southern France click http://t.co/WaB80Cd3EC "
"real","My most sincere condolences to the victims of flight #4U9525 catastrophe and their relatives. No words can help but we stand by you. "
"real","Germanwings flight 4U9525 crashes in French Alps: weather calm at time of crash, debris found - live updates http://t.co/kRtcwgrW86 #4U9525 "
"real","FM #Steinmeier on #planecrash in #France: Terrible news. Our thoughts are with those who must fear for the lives of their relatives. #4U9525 "
"real","Some follows for info on reported German plane crash in France: @lufthansa / @Airbus / @ECiotti / @germanwings http://t.co/ElBP57fxxw "
"real","No survivors are expected from the Airbus A320 crash, the French President says. http://t.co/5VmBfIGlj2 #germanwings http://t.co/sOmZfCrxMR "
"real","Single-aisle Airbus A320s are the workhorses of the global fleet &amp; proliferate across European skies #4U9525 http://t.co/pe6OCMiy0q "
"real","UPDATE CRASH #4U9525 The arrivals board at Dusseldorf Airport http://t.co/wFg8KTSve2 http://t.co/P9d4CguBBi "
"real","2/2 on 4U 9525. If our fears are confirmed, this is a dark day for Germanwings. Carsten Spohr "
"real","No survivors from #Germanwings crash in the Alps, French transport minister says http://t.co/iw1QLzJQKW http://t.co/Q0ssqcSKp2 "
"real","Flightpath of Germanwings A320 http://t.co/SHVkyEy4Ug http://t.co/aZouLEdgeI "
"real","Family and Friends of flight #4U9525 will be in my prayers. May God take care. "
"real","Here's a recap of the key points so far in the #GermanWings Alps plane crash. Live updates: http://t.co/8UPMsinQkX http://t.co/hNjZvcruqq "
"real","Germanwings has darkened its logo on Twitter after crash in French alps - Latest: http://t.co/DztGD0IPZV http://t.co/xc5GZn8l8r "
"real","BREAKING #GermanWings Here is a photo from helicopter of the crash area /France2 journalists http://t.co/wFg8KTSve2 http://t.co/RnC5gT5w40 "
"real","#Germanwings crash: Arrivals board at #Dusseldorf airport http://t.co/zU6hn03xzU http://t.co/MOQt2LDido "
"real",".@germanwings have darkened their logo on Twitter following the crash of one of their planes in the French Alps http://t.co/9qIAn60uob "
"real","It will be a dark day for us if #Germanwings plane crash confirmed says Lufthansa http://t.co/zoav2Dq617 "
"real","#Germanwings #4U9525 crash &amp; response sites &amp; LIVE UPDATES &amp; reactions http://t.co/zU6hn03xzU http://t.co/eJied1gWxq "
"real","PHOTO: Arrivals board in Dusseldorf Airport shows information for Germanwings plane that crashed in French Alps http://t.co/dymPQUJEHx "
"real","Our thoughts are with the passengers and crew of flight 4U-9525 and all relatives and colleagues #unitedbywings @germanwings @lufthansa "
"real","IMPORTANT: INFORMATION TELEPHONE FOR RELATIVES OF #A320 TF 00 49 80 011 33 55 77 @germanwings "
"real","This picture from a helicopter sent to the #Germanwings Alps plane crash site shows how remote the area is http://t.co/Fo6h66ZehE "
"real","Here's what we know so far about the #Germanwings flight that crashed in the French Alps http://t.co/3cruv6QIyv http://t.co/7QmHuwhkRi "
"real","Our thoughts &amp; prayers are with the families and friends of @Germanwings #4U9525 passengers &amp; crew. "
"real","BREAKING: @lufthansa and @germanwings @Lufthansa_DE have changed their logos to blac as a mark of respect http://t.co/AnST3O0yXm - FlightC "
"real","Germanwings has posted the following updated statement via Twitter: http://t.co/q1I8tkghmf http://t.co/odiENY7FDw "
"real","WATCH LIVE: France 24 coverage of Germanwings plane crash - http://t.co/MeN3sT6IwX http://t.co/e9RxyC7w6m "
"real","Lufthansa and Germanwings have established a telephone hotline. The toll-free 0800 11 33 55 77 number is available to all the families 3/5 "
"real","of the passengers involved for care and assistance. Everyone at Germanwings and Lufthansa is deeply shocked and saddened by these events.4/5 "
"real","BREAKING Emergency units staging in Seyne-les-Alpes, near #4U9525 crash site /@Aviaponcho http://t.co/wFg8KTSve2 http://t.co/NaHq3MIOlz "
"real","Family members of victims of @germanwings crash arrive at Barcelona's El Prat airport http://t.co/wf2xONhzNQ http://t.co/CBDPm6JiHv "
"real","Lufthansa and Germanwings have established a telephone hotline. The toll-free 00800 11 33 55 77 number is available to all the families... "
"real","Weather deteriorating for #GermanWings #4U9525 search &amp; rescue operation with snow above 1500m in S French Alps. CF http://t.co/Uf8e1M0otE "
"real","Helicopters are bringing bodies to a school gymnasium near site of #Germanwings A320 crash. http://t.co/4RUSYV7IUchttps://t.co/fQWAbR5Ea4 "
"real","Not yet clear if any UK nationals in #Germanwings crash; thoughts with relatives, Downing Street says http://t.co/slDKtp3mMK "
"real","The Twitter accounts @lufthansa and @germanwings have turned their logos black. http://t.co/cEEj2mHVPG "
"real","#Germanwings change their logo to grey and white as a sign of mourning #4U9525http://t.co/NK5U1GpHxL http://t.co/fZrvGy5p7w "
"real","LIVE A French AirForce C-135 still over the area of #Germanwings Crash. http://t.co/wFg8KTSve2 http://t.co/JKMsJ8wL7P "
"real","UPDATE #Germanwings CRASH Here is the 3D flight path from FlightAware http://t.co/wFg8KTSve2 http://t.co/D4eu3XlDy2 "
"real","#Germanwings Airbus is first crash of airliner on French soil since Concorde disaster: http://t.co/kE109W7CFT http://t.co/lKpUNUQNsu "
"real","My deepest condolences to the families of the victims of the flight that crashed in France this morning. http://t.co/4TixfKkRhJ #germanwings "
"real","Rescue teams near #4U9525 crash site http://t.co/zU6hn03xzU (pics via @ActuSecours) #Germanwings http://t.co/IDeO1SpaM4 "
"real","My thoughts, prayers, and deepest condolences go out to the passengers and families of flight #4U9525 http://t.co/piNxBaQc5F "
"real","#4U9525 was following the same flight path as yesterdayYesterday http://t.co/59MOETk0GdToday http://t.co/21vkfBS38D http://t.co/BynF6vlVE0 "
"real","There are no survivors in the #Germanwings plane that was en route Barcelona, Spain, to Duesseldorf, Germany. Click http://t.co/X0FvJ9xpYu "
"real","My thoughts are with the friends and family of the passengers of Germanwings flight 4U9525. "
"real","German chancellor Angela Merkel deeply shaken by #Germanwings crash, spokesperson says http://t.co/rpzUdmE3s0 "
"real","BREAKING -4C on the #Germanwings crash site. Snow and wind expected in few mins. http://t.co/wFg8KTSve2 http://t.co/nm3JRSZ5da "
"real","Update: Latest Images of the rescue operation of #4U9525. (Pic via: Cédric C./ActuSecours) http://t.co/ezktB3SXaA - @PollyR_Aviation "
"real","Follow our LIVE coverage of the #Germanwings flight 4U 9525 crash in France: http://t.co/QDmrXB1v6I http://t.co/pgwTvW4fzb "
"real","French Air Force Boeing C-135FR Stratotanker flying over #4U9525 crash site http://t.co/Hv3kJZ28a9 http://t.co/EQl9ysUiXN "
"real","What we know about low-cost airline Germanwings whose plane crashed in the French Alps todayhttp://t.co/dpVjeGkEGT http://t.co/0HkXddItLs "
"real","Helicopters and emergency vehicles are arriving in southern France. #Germanwings http://t.co/2Ry7Itpo4L "
"real","#Germanwings to hold press conference at 10a ET with the latest details on the plane crash. http://t.co/wBsvfOhd3Z http://t.co/CbPBXwhT1z "
"real","All 150 people on a #Germanwings plane which crashed in the Alps are thought to have died http://t.co/8UPMsinQkX http://t.co/RoM2b1e6zA "
"real","150 feared dead in #Germanwings Airbus crash. LIVE coverage: http://t.co/Jk9jZjl7Tp http://t.co/YgcKHyNToQ "
"real","Today's flight path of #4U9525 is exactly matching yesterday's flight path until the moment when signal was lost http://t.co/eC62SfY9Ga "
"real","Last known position of Germanwings flight: http://t.co/m9ZF6fy8yk http://t.co/wc8gKPxUAc "
"real","Our thoughts are with the families and crew of @germanwings following the loss of #4U9525, operated by @lufthansa subsidiary @germanwings. "
"real","Germanwings Airbus A320 climbed to 38,000 feet before starting to descend and lose signal http://t.co/4xRU5mICvz "
"real","Crash of the Germanwings flight is extremely unfortunate. We share the sorrow &amp; pain of the families of those on board. "
"real","Germanwings flight that crashed in French Alps had 144 passengers and 6 crew on board, airline's CEO says. http://t.co/EOKW9FoIJ4 #A320 "
"real","Photos show emergency services in French Alps after #Germanwings crash http://t.co/teojxJoBMX http://t.co/EAVYroXyz0 "
"real","What we know so far about #GermanWings #AirbusA320 crash with BBC's @christianfraserhttps://t.co/ZROmvZn8Ko "
"real","Rescue workers gather in Seyne, south-eastern France, near the site where a Germanwings Airbus A320 crashed. http://t.co/e0qFNMS8PW "
"real","We're shocked and devastated. Our deepest sympathy goes out to the families of all the victims. Our thoughts are with you all. #4U9525 "
"real","BREAKING VIDEO of the #Germanwings #4U9525 crash area http://t.co/wFg8KTSve2 http://t.co/sXS0kTX3b3 "
"real","Our thoughts are with all the passengers and crew members on board @Germanwings flight #4U9525 and their loved ones. "
"real","UNCONFIRMED: this image, reportedly from local newspaper le Dauphine, also circulating. #4U9525 http://t.co/zUekdRYRPm "
"real","PHOTO: Another image of crash site from #4U9525. (Pic via @laprovence) http://t.co/K4O8fxQqzn - @PollyR_Aviation "
"real","Nightmare! My thoughts go out to the victims, their family and friends.🙏 #RIP #4U9525 #MH370 #MH17 #GE235 #QZ8501 #AH5017 #TooManyCrashes "
"real","→ http://t.co/6W6HpstrfA #planecrash plane crash Drexel University graduate, mom among Germanwings plane crash victi… http://t.co/htTp0ALZye "
"real","If one pilot leaves, somebody else is supposed to go in so there are always 2 people - @richardquest on #Germanwings http://t.co/kckkBkqjVh "
"real","The reasons why they haven't yet released the names of the pilots of the Germanwings plane suddenly seem so clear. "
"real","Tony Abbott seeks advice about cockpit rules in wake of Germanwings crash http://t.co/UAGCk9kt65 "
"real","Germanwings crash: 3 different scenarios to unlock and lock the cockpit door http://t.co/WZpdG4wFY1 http://t.co/Bka6z48jHW "
"real","Do you have questions about the #Germanwings crash? CNN experts answer #GermanwingsQs: http://t.co/eXKydn7mrdhttps://t.co/DChp07sO0w "
"real","What we know so far about the #Germanwings crash: http://t.co/eV7PQABBTz http://t.co/Q7wY7GER82 "
"real","#Germanwings Flight 9525 co-pilot deliberately crashed plane! My #Prayers go out to the families! http://t.co/FhKlA2k3pL "
"real","#Germanwings Flight 9525 co-pilot crashed plane! My #Prayers go out to the families! http://t.co/9Ek6j6hnMS http://t.co/xj9awb6Trh "
"real","Co-pilot of Germanwings intentionally crashed the plane but he's white so he's not a terrorist. "
"real","“There's no black box for the human being,” says @milesobrien of the #Germanwings crash http://t.co/rVGxkdbmkF "
"real","With the #Germanwings tragedy, try to remember Captain Patrick Sonderheimer, who tried to kick down the door and save the plane. "
"real","Germanwings could face enormous legal liabilities in the crash that killed 150 people http://t.co/3nV929P1uc "
"real","There were about 100 families… close enough to see the helicopters - @NicRobertsonCNN on #Germanwings memorial http://t.co/4rsPH7Ke3h "
"real","#Germanwings crash: How did co-pilot keep the captain out of the cockpit? via @OutFrontCNNhttp://t.co/MLAsT2KsuE http://t.co/YQkbk9NdqT "
"real","A tribute to the lives lost on #Germanwings Flight 9525 next on #AC360 http://t.co/zDHWF3pYN9 "
"real","#Germanwings black box data released in 48 hrs but #MH17 data not released after 8 months Why?http://t.co/ZaNa7mXvng http://t.co/U94WB4f8Uu "
"real","It could be better to have zero pilots in a cockpit instead of one: http://t.co/ig0Z2boPOn #Germanwings http://t.co/JbA8I3MuKk "
"real","Here's why the Germanwings crash scenario is less likely in the U.S. http://t.co/BTnZb7sEoT http://t.co/kY6SgGcDav "
"real","These are the cliffs #Germanwings rescuers are up against in #SeyneLesAlpes. A brand new hour of #AC360 begins now http://t.co/cvHAxyKUr9 "
"real","Two gut-wrenching pieces about the #Germanwings crash:From the mind: http://t.co/ZkbPirdJJBFrom the heart: http://t.co/t7FoLVDjnE "
"real","JUST AHEAD: Could what happened with #Germanwings plane happen in the U.S.? Panel weighs in next on #KellyFile. "
"real","A co-pilot deliberately crashed the Germanwings plane killing 150 people yet there was no indication that it is an act of terrorism ? Pftt! "
"real","To cap its liability, the airline has to prove it was without fault - Aviation Attorney Justin Green on #Germanwings http://t.co/l14sBZkwGA "
"real","#AP10Things to know for Fri.: Turmoil escalates in Yemen; How airlines are responding to Germanwings crash: http://t.co/FHFMJtSNpm "
"real","Relatives of those who died on board Germanwings Flight 9525 gathered near the crash site: http://t.co/YrdZjge5PU http://t.co/Q9S8fz2soj "
"real","“The horror. It’s all there in the sound of Lubitz breathing.” @PGourevitch on the #Germanwings crash: http://t.co/Ek1hiZwR4P "
"real","Look, if Obama had cut taxes on the rich, then they'd all buy private jets and flight safety would just trickle down to #Germanwings "
"real","A look at the cockpit-security measures that prevented Germanwings pilot from reentering: http://t.co/vRv13M66Ez http://t.co/CXROfyWrBH "
"real","A tribute to the lives lost in #Germanwings crash set to music from #OlegBryjak &amp; #MariaRadner http://t.co/Uq0HXLcnSk http://t.co/LKWqgecgbX "
"real","RT @Sponkymusiclady: Especially sent to the families of the Germanwings terrorist attack! http://t.co/qtAtLBd0rr "
"real","Airlines begin requiring 2 crew members in cockpit at all times after #Germanwings crash: http://t.co/buO4yfkjx2 "
"real","This video shows how the cockpit door of the crashed #Germanwings plane was designed to work http://t.co/iZtw2EHHNN http://t.co/n5U9cxvru9 "
"real","Thoughts and prayers to the families and friends of the passengers of Germanwings Flight 9525. Beyond… https://t.co/f51rHVQ4Er "
"fake","BREAKING We got reports the crash could be an Airbus A320 Germanwings between Barcelona and Dusseldorf. "
"fake","142 PEOPLE ON BOARD GERMANWINGS AIRBUS A320 THAT CRASHED IN SOUTHERN FRANCE "
"fake","BREAKING: GermanWings A320 Crash in Southern France "
"fake","BREAKING - A Germanwings Airbus A320 plane reportedly crashed in the region of Digne (French Alps) #Flightradar24 - French TV #itele "
