"tag","text"
"fake","Nine journalists and two police officers killed in #CharlieHebdo attack, police spokesman confirms http://t.co/KtQOYWXKev "
"fake","Twelve people confirmed dead in shooting at French satirical magazine Charlie Hebdo in Paris http://t.co/X6UWH7PFP1 http://t.co/TCWtE8nkpm "
"fake","Charlie Hebdo shooting is a ferociously shocking moment with terrible implications for us all: http://t.co/sIJO1vRp3w Twelve now dead. "
"fake","Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/6jRqXgPogM http://t.co/hO7lvftma5 "
"fake","Update - Police say 12 people killed after armed gunmen stormed headquarters of French weekly publication 'Charlie Hebdo' in #Paris "
"fake","Police say 12 now dead in #CharlieHebdo attack including 2 police officers; prosecutor says gunmen still at large http://t.co/4AaqPAQMOb "
"fake","12 people now known to have died after gunmen stormed the Paris HQ of magazine #CharlieHebdo http://t.co/ImgE2AACPw http://t.co/h2wgFokYVW "
"fake","Terrorist Attack #footage today, 11 dead in Paris @Charlie_Hebdo_ newspaper http://t.co/5sIQslHCeh "
"fake","BREAKING: Police official confirms that 12 have died in the attack on the #CharlieHebdo headquarters http://t.co/K7ZHV9C27F "
"fake","Charlie Hebdo shooting: twelve dead at Paris offices of satirical magazine – live updates http://t.co/Yc1915SVdD "
"fake","Cartoonists Cabu and Charb died in the attack against #CharlieHebdo, @LePoint reports http://t.co/nBdM0iZIq4 http://t.co/XMCXKb8QtK "
"fake","At least 12 killed in today's attack on satirical magazine #CharlieHebdo in Paris, official says. http://t.co/zUfxcG3Rfs "
"fake","Video footage of the the Paris shooting from French TV, via @nycjim, including a shout of Allahu akbar http://t.co/zRCnE2NeQ6 "
"fake","now 13 dead at Charlie #Hebdo; gunmen show signs of military training; fled in black car, dumped it, hijacked another; set off for suburbs "
"fake","12 dead in Paris attack on #CharlieHebdo office, five others critical http://t.co/2J4WQdJnTp http://t.co/qeRByqI6JU "
"fake","Paris is on the highest terrorist alert after 12 people were shot dead at the offices of a satirical weekly magazine. http://t.co/040PfC0If8 "
"fake","“@LePoint: #CharlieHebdo : “The cartoonists Charb &amp; cabu are dead.” http://t.co/7USD83cQd2 http://t.co/WGHbLiLFoX” "
"fake","UPDATE: 12 now confirmed dead in #CharlieHebdo attack in Paris, @AP is reporting. Story: http://t.co/Jfqmha1GdV (AP) http://t.co/vDCIFHIa9U "
"fake","Gunshots heard as well as shouts of Allahu Akbar! in amateur videos of #CharlieHebdo attack http://t.co/3Jsosc7yl3 http://t.co/NM8T2KJJGx "
"fake","Photo of the 2 cartoonists killed in the attack on #CharlieHebdo in #Paris today. RIP.via @LePoint. http://t.co/mms8xWU1Ze "
"fake","#CharlieHebdo liveblog by @Independent says news director Charb in critical cond. AQ put price put his head in '13 http://t.co/kGVAxtzyt4 "
"fake","French police confirm that the #CharlieHebdo attackers shouted The Prophet has been avenged .Sigh. "
"fake","Breaking: Paris police say 12 dead after shooting at Charlie Hebdo http://t.co/kugeXjzDlf "
"fake","Gunmen at #CharlieHebdo's Paris HQ shouted they had avenged the prophet , reports say http://t.co/1z7NtGWe5i http://t.co/IEWCMH7oUV "
"fake","Those who killed 11 and injured scores at HQ of French satirical magazine #CharlieHebdo have done a huge disservice to Islam and Muslims "
"fake","PHOTO: Armed gunmen face police officers near #CharlieHebdo HQ in Paris http://t.co/3Jsosc7yl3 http://t.co/iOpVNO6Iq0 "
"fake","MORE PHOTOS: Armed gunmen fire at police near #CharlieHebdo HQ #ParisShooting http://t.co/bb3JNdmTeF "
"fake","#Charlie Hebdo. It was press day at the magazine so all important staff were there. Now 10 assassinated along with 2 police officers. "
"fake","Unconfirmed reports gunmen asked for people by name before killing editor and cartoonist http://t.co/26GC840I9k #CharlieHebdo "
"fake","#CHARLIEHEBDO SHOOTING: Gunmen shouted 'we have avenged the prophet during attack - reports http://t.co/3Jsosc7yl3 http://t.co/nAerF1Ep7A "
"fake","#CharlieHebdo famous cartoonists Charb and Cabu shot dead according to reports http://t.co/4wugwxfVjj http://t.co/SblgDDXGiD "
"fake","At least 12 dead in the Paris shooting. Updated story and background info: http://t.co/QlPpQ2ss8j #CharlieHebdo http://t.co/DwMlafsD6K "
"fake","LIVE: Paris on alert as gunmen kill twelve in massacre at #CharlieHebdo magazine office: http://t.co/q0K4AorQmJ http://t.co/rb4DycPVeC "
"fake","At least 12 people were killed in today's deadly attack on #CharlieHebdo, an official says. http://t.co/aNxmNzN3LE http://t.co/UIHx6WUAvg "
"fake","#CharlieHebdo's lawyer says the magazine's editor-in-chief was killed in the attack. More on this developing story: http://t.co/ryZaVLR6mM "
"fake","#CharlieHebdo Attack UPDATE: Cartoonists Cabu, Charb, Wolinski die - report http://t.co/3Jsosc7yl3 http://t.co/3H1ZbykE0D "
"fake","UPDATE: #CharlieHebdo's editor-in-chief was killed in attack - Magazine's lawyer http://t.co/kLKwMSlo7g "
"fake","This was a well-planned attack: the gunmen hit #CharlieHebdo in the middle of the weekly conference, with all staff present. "
"fake","Reports gunmen shouted Allahu Akbar &amp; the prophet was avenged . If we don't share these, they win. #JeSuisCharlie http://t.co/0ykqcFmUJ7 "
"fake","11 just killed in Paris by Alu Akhbar shouting armed men in attack on satirical mag Charlie Hebdo. Background: http://t.co/MUf8ACNbVS "
"fake","Terrifying account. Attackers spoke perfect French, eyewitness says RT http://t.co/n1uLNlY9bf via @humanite_fr http://t.co/snAKGl1XkX "
"fake","Looks like every Charlie Hebdo cartoonist has been killed: 1. Charb - was on Al-Qaeda's hit list; 2. Cabu, 3. Wolinski, 4. Tignous "
"fake","“I don’t feel as though I’m killing someone with a pen. -Stephane Charbonnier 1967-2015 #CharlieHebdo http://t.co/RmJlpSsaNt "
"fake","#CharlieHebdo Stéphane Charbonnier and Jean Cabut died for freedom of press. May their bravery &amp; spirit live forever http://t.co/JBjJicdNbq "
"fake","Top French cartoonists Charb, Cabu, Wolinski, Tignous confirmed among dead in #Paris #CharlieHebdo attack. Editor is critically wounded. "
"fake","Paris is on alert after gunmen killed twelve people at the office of satirical magazine Charlie Hebdo http://t.co/aUlvfkdg5u "
"fake","France's most talented cartoonists:Cabu, Wolinski, Charb, Tignous died in #CharlieHebdo attack http://t.co/HrNScpSyMj http://t.co/GSG45GlgIt "
"fake","Police confirm deaths of four of France's most celebrated cartoonists Charb, Cabu, Wolinski and Tignous #CharlieHebdo http://t.co/K7ZHV9C27F "
"fake","According to #CharlieHebdo’s lawyer four well-known French cartoonists were killed by the masked gunmen: Cabu, Wolinski, Charb et Tignous. "
"fake","Gunmen showed advanced military skills in Paris #CharlieHebdo attack: http://t.co/Q5FIaTLF8G http://t.co/XiZLErM37y "
"fake","4 #CharlieHebdo cartoonists killed:- Charb- Cabu- Tignous- Georges Wolinski#JeSuisCharlie http://t.co/QbaEYog2S2 "
"fake","As #CharlieHebdo attack unfolded, a journalist tweeted while taking shelter on a roof http://t.co/VUnbUrUpws http://t.co/P8E6hJcmHw "
"fake","Police: Four of France's most celebrated cartoonists killed: Charb, Cabu, Wolinski, &amp; Tignous http://t.co/g0dRKU3qCV #CharlieHebdo "
"fake","You tell the media it was al-Qaeda in Yemen - reported words of #CharlieHebdo attackers. Read more: http://t.co/qDPrycGtAR#c4news "
"fake","#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/7aR1fN2hB4 "
"fake","#CharlieHebdo - Paris media attack kills 4 cartoonists including chief editor. #AFP http://t.co/Zc8KZ0wNwR "
"fake","#CharlieHebdo editor-in-chief Stephane Charbonnier, known as Charb , &amp; 3 other cartoonists killed - judicial sources http://t.co/R6fzwhMB6l "
"fake","#CharlieHebdo witness - Gunmen told me to tell the media they were Al-Qaeda in Yemen http://t.co/AyDSKynXG2 h/t @chawk228 "
"fake","BREAKING: French authorities say the two #CharlieHebdo terrorists are still armed and extremely dangerous. "
"fake","Staff of #CharlieHebdo magazine were shot as they were in the midst of an editorial meeting. Latest updates: http://t.co/E0XArYscqK "
"fake","Witness to #CharlieHebdo attack claims gunmen told him it was “Al-Qaeda in Yemen” (i.e. AQAP): http://t.co/gGyLxyvSTw http://t.co/3jcdj9dZcD "
"fake","Update - Police say 3 gunmen on the loose after 12 people were killed when HQ of satirical publication #CharlieHebdo was attacked in #Paris "
"fake","Three gunmen who shot dead 12 people at the HQ of #CharlieHebdo are still on the run in Paris, police say. https://t.co/3QkWHN0kgy "
"fake","Three attackers being hunted for assault on French magazine #CharlieHebdo, French interior minister says http://t.co/F7ZB9JXIfe "
"fake","Stills from eyewitness video show two #CharlieHebdo attackers wearing hoods &amp; black clothing shoot a wounded man http://t.co/IX8Wys3p5M "
"fake","URGENT: 3 gunmen involved in deadly attack on #CharlieHebdo - French interior minister http://t.co/3Jsosc7yl3 #Paris http://t.co/9fqT2P6yhV "
"fake","BREAKING: Three gunmen involved in attack on Charlie Hebdo magazine, French Interior Minister Bernard Cazeneuve says. http://t.co/ak9mTVfJdR "
"fake","3 people carried out #CharlieHebdo attack, and authorities are searching for them, French interior minister says. http://t.co/zUfxcG3Rfs "
"fake","Paris Manhunt: 3 #CharlieHebdo attackers with AK-47 rifles &amp; reportedly rocket-propelled grenade still at large http://t.co/3Jsosc7yl3 "
"fake","France's top security official confirms that 3 gunmen carried out the attack on #CharlieHebdo http://t.co/gL0vcc2IP5 "
"fake","Officials say 3 gunmen carried out Charlie Hebdo shootings, France’s bloodiest terrorist attack in nearly 2 decades. http://t.co/03Tiwniedk "
"fake","#CHARLIEHEBDO Shooting Wrap-up: 12 dead, 3 gunmen at large, Paris on high terrorist alert http://t.co/3Jsosc7yl3 http://t.co/uAEdhUuO03 "
"fake","Eyewitness: terrorists said, “Tell the media that this is al Qaeda in the Yemen” before attacking #CharlieHebdo http://t.co/dTaPFkFr5F "
"fake","Witnesses say the Charlie Hebdo gunmen identified themselves as members of al-Qaida: http://t.co/WSEe7PGIdY http://t.co/fTzk4xzZIr "
"fake","This is trending on French twitter #MouradHamydInnocent started by classmates who say Mourad was in class when #CharlieHebdo attack happened "
"fake","Most compelling image I've seen to come out of horrifying events in Paris, courtesy of Banksy. #JeSuisCharlie http://t.co/EKBfbRR3HT "
"fake","#Banksy's take on #CharlieHebdo. #JeSuisCharlie #NousSommesCharlie http://t.co/f6Y07d9fJ1 "
"fake","Evet! : From Banksy #JeSuisCharlie http://t.co/7QX4hhYytl” "
"fake","Great picture by Banksy. So simple, yet so powerful. #JeSuisCharlie Please share. http://t.co/v1ojeJ4d2l "
"fake","Tribute to #CharlieHebdo on Banksy's instagram account: http://t.co/VE37nfsL2R http://t.co/b0QYWmMUkL "
"fake","Banksy #JeSuisCharlie http://t.co/8w3m2CX96n "
"fake","Nice work from Banksy #JeSuisCharlie http://t.co/w9pJIrf7cP "
"fake","Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie #IamCharlie #ParisShooting http://t.co/G8D3mixbjX "
"fake","Banksy says #JeSuisCharlie in a beautiful way (vi @lukeeve) http://t.co/GKFP5xVAoc "
"fake","Banksy’s take on #CharlieHebdo http://t.co/FuqO8rAVcP "
"fake","Ahmed Merabet, a French Muslim Cop, first victim of #CharlieHebdo attack, #JeSuisCharlie http://t.co/cMKQhVTLQN "
"fake","#UPDATE Three men including two brothers identified in France newspaper attack: source http://t.co/5NoNuqJSu1 #JeSuisCharlie #CharlieHebdo "
"fake","R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/vEHq0PAZwE "
"fake","Banksy reacts to #CharlieHebdo attack with poignant drawing http://t.co/5uVjGKfQB4 http://t.co/lOMvBsMj5q "
"fake","Suspects in #CharlieHebdo attack identified by police as Said Kouachi, Cherif Kouachi &amp; Hamyd Mourad http://t.co/kTtysbF7fX "
"fake","#Banksy has also contributed a powerful message of perseverance &amp; support after #CharlieHebdo attack. #JeSuisCharlie http://t.co/bm8uyixSma "
"fake","#Banksy's response to today's incident in Paris via his official #Instagram acct http://t.co/LtJ7vgGLau #CharlieHebdo http://t.co/mxbP6olZQD "
"fake","FRANCE - PHOTO: Ahmed Merabet, French #Muslim Cop, first victim of #CharlieHebdo attack today. http://t.co/osFUOA9o1F "
"fake","1st person killed by terrorists was a French Muslim cop, RIP Ahmed Merabet. Bigotry is ALWAYS wrong! #CharlieHebdo http://t.co/yyitubfAIt "
"fake","RT @JeffersonObama: R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/TMQsJCCKB5 "
"fake","R.I.P. Ahmed Merabet, a French police officer, a Muslim, the first victim of #CharlieHebdo attack, http://t.co/bMzZgpXuL7 via @Ironyisfunny8 "
"fake","Breaking: automatic gunfire reported at Montrouge near Paris. Gunmen escaped in metro, say French reports http://t.co/2J4WQdJnTp "
"fake","Banksy's take on Charlie Hebdo is simple, elegant &amp; uncompromising #JeSuisCharlie http://t.co/FoQeqSd548 "
"fake","Banksy account joins cartoonists support for #CharlieHebdo #JeSuisCharlie http://t.co/nFD1N4Yqu0 http://t.co/R2bEWKupRt "
"fake","Two police officers have been injured in a shooting in #Montrouge in southern #Paris - there is no direct link with the #CharlieHebdo attack "
"fake","Policeman seriously injured in new #Paris shooting as seven arrests made - live updates http://t.co/cCc9GdG3HV http://t.co/JqhZChVPCw "
"fake","The Image That Everyone Is Sharing isn't By Banksy — But It's Awesome. #CharlieHebdo http://t.co/YF1d7tvNwE http://t.co/UfBtgLRRYc "
"fake","Police: Shooting in southern Paris wounds French police officer; too early to draw connection between this and Charlie Hebdo attack - @AP "
"fake","Two shot in Paris, including traffic cop, as manhunt continues for #CharlieHebdo suspects http://t.co/L7wpNhAYZn http://t.co/oQi2UinDH1 "
"fake","Shooting south of Paris with one police officer injured. Police say no known link to #CharlieHebdo attack http://t.co/UZlFI7Bb5s "
"fake","This powerful cartoon about the Charlie Hebdo attack is not by Banksyhttp://t.co/F6cNaivqCS http://t.co/ZrIUn6O8nS "
"fake","Banksy's illustrated response to the Charlie Hebdo attack isn't by Banksy. But it is striking http://t.co/NQueBlmfOt http://t.co/HedHlyB24X "
"fake","French cartoonists Charb, Cabu, Tignous and Wolinski all killed in Charlie Hebdo attack http://t.co/CbudA0P8Op http://t.co/1YlQLrdp70 "
"fake","UPDATE: Two Paris cops shot as manhunt for #CharlieHebdo suspects continues http://t.co/RgwbjXuMTJ http://t.co/wnY8ZMR7Rd "
"fake","One suspect in the #CharlieHebdo shooting has handed himself in; two others remain at large: http://t.co/B8B2db88l6 http://t.co/cXVCGoxGzD "
"fake","R.I.P. Ahmed Merabet, a French #Muslim Cop, first victim of #CharlieHebdo attack http://t.co/idgRlYPSk7 "
"fake","Ahmed Merabet, a French Police officer, the first victim of #CharlieHebdo attack .. He was a Musilm #RIP http://t.co/Z5Qx2gGMNp "
"fake","UPDATE: Police officer shot outside Paris this morning dies http://t.co/OoALEHIyC4 #Montrouge http://t.co/OgAwuVq0rM "
"fake","Brilliant by @LucilleClerc #CharlieHebdo http://t.co/fklXQlrbEL "
"fake","ID card of Said Kouachi, suspect in #CharlieHebdo attack, found in car left by 2 suspects http://t.co/QBuyFSVORd http://t.co/FyiSZvWJJ5 "
"fake","The two suspects in the #CharlieHebdo #ParisShooting have been located, reports say. http://t.co/CI1tEpiuFO http://t.co/MAk3reuOE8 "
"fake","‘Banksy’ Instagram tribute to #CharlieHebdo victims not posted by artist http://t.co/EKlScFGWVu (Pic: Lucille Clerc) http://t.co/ZYEBaU8YUQ "
"fake","AFP: the two armed suspects who attacked #CharlieHebdo's headquarters yesterday have been located in northern France "
"fake","The first person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/9LUWBZ9SbC http://t.co/ulTAJHywnK "
"fake","URGENT: #CharlieHebdo suspects located in Aisne, northern France - reports via @le_Parisien http://t.co/MHmEQPX2D6 http://t.co/8kSi0WaQBG "
"fake","French media reporting owner of petrol station saw 2 men wearing masks in car with guns &amp; rocket launcher #CharlieHebdo "
"fake","Who are the two brothers suspected of launching #CharlieHebdo attack? We explain: http://t.co/WqmrAaIfCU (Pic: AFP) http://t.co/3mzxBh5gkH "
"fake","2 brothers suspected of #CharlieHebdo attack spotted in northern France, sources tell AFP http://t.co/spzmOjmyT4 "
"fake","BREAKING: French police say they have located whereabouts of two suspects said to be behind attacks in Paris More at: http://t.co/WezWaJNjkZ "
"fake","Interesting that #MouradHamydInnocent is trending, started by classmates who say suspect Mourad was in class at time of #CharlieHebdo attack "
"fake","UPDATE: Cop fatally shot as France hunts #CharlieHebdo massacre suspects http://t.co/DIw8C6Ng1s http://t.co/Rhfb6vC84P "
"fake","This widely shared cartoon about the #CharlieHebdo attack is actually by @LucilleClerc and not #Banksy http://t.co/HxKI8pefcU "
"fake","French police: Said Kouachi and Cherif Kouachi wanted in Paris terror attack: http://t.co/0WbSnKIrgE http://t.co/wjmMg9LveB "
"fake","The #CharlieHebdo attack suspects have reportedly fired shots while robbing a petrol station http://t.co/joSfDCybpI http://t.co/7xQIrb4vbU "
"fake","#banksy You can try to break the pencil but it will multiply...#jesuischarlie http://t.co/iO1xSrQTvg "
"fake","Banksy's response to the Charlie Hebdo attack is striking. But it isn't by Banksy http://t.co/LQNdK2Qkge http://t.co/cWhJZOLLhr "
"fake","Banksy's response to the #CharlieHebdo attack isn't by Banksy. But it is striking: http://t.co/mag1lJXzjL http://t.co/3TDPkGFxrx "
"fake","R.I.P. Ahmed Merabet, a French Muslim cop, first victim of #CharlieHebdo #ParisShooting http://t.co/CYQZhV8Sxc "
"fake","BREAKING: Police search northern France gas station local media says was allegedly robbed by #CharlieHebdo suspects. http://t.co/BTqdPhZdL9 "
"fake","Police search gas station where French media reported #CharlieHebdo suspects allegedly were seen. http://t.co/v9cuXpPIYF "
"fake","I am still confused as to why these highly trained individuals left their ID in the getaway car. #CharlieHebdo "
"fake","The artist behind this iconic #CharlieHebdo pencil tribute http://t.co/qDdyz2cS8D http://t.co/UrTJu7Pkbd "
"fake","BREAKING: French police descend on town where gunmen resembling suspected #CharlieHebdo attackers hit gas station http://t.co/pEFLi4EjX0 "
"fake","Charlie Hebdo attack was obviously carefully planned. ... and than you leave your ID card in the getaway car? ─► http://t.co/TzTp8KxRUo "
"fake","It ain't Banksy! Meet @LucilleClerc, artist behind the iconic #CharlieHebdo pencil tribute http://t.co/dSLrOOGQN7 http://t.co/TU2rtmUSd9 "
"fake","#CharlieHebdo cartoon attributed to #banksy is really by @LucilleClerc #JeSuisCharlie https://t.co/FZB4b7iMc2 http://t.co/S6s7ZKyOeN "
"fake","Powerful image, yes. But it was drawn by @lucilleclerc, not by Banksy. Details: http://t.co/J4WBazwZF7 #charliehebdo http://t.co/f3OEIDDj1K "
"fake","The last person killed in Charlie Hebdo attacks was Muslim police officer http://t.co/qQXNLUDYPG http://t.co/PJH6tlyrpC "
"fake","French officials say one of the alleged gunman left ID in getaway car after #CharlieHebdo attack http://t.co/9c5VpoFxJI "
"fake","This illustration by @LucilleClerc says it all. #JeSuisCharlie http://t.co/UctYcW96A4 "
"fake","Paris says highest alert level extended north to region where attack suspects spotted - @AFP, @MelissaBellF24 https://t.co/pj8kecnVt7 "
